receipt_id,store_id,product_id,sale_date,qty,unit_price,discount_pct
R2512481,2,1005,2025-06-14,6,94.0,0.0
R2537934,2,1046,2025-04-13,2,₹292,0.0
R2514628,3,1067,2025-05-01,4,44.0,0.0
R2536202,3,1023,2025-12-25,3,46.0,0.0
R2506428,4,1077,2025-04-13,2,32.0,0.0
R2539574,2,1017,2025-04-18,1,111.0,0.0
R2531261,1,1094,2025-11-01,1,52.0,0.0
R2509131,3,1040,2025-07-26,1,190.0,0.0
R2536079,2,1113,2025-04-27,3,107.0,0.0
R2515689,3,1032,2025-09-27,1,66.0,0.0
R2533436,2,1031,2025-09-15,6,33.0,0.0
R2510089,1,1004,2025-03-21,2,66.0,0.0
R2531048,4,1113,20/01/2025,4,107.0,0.0
R2502353,1,1030,26/12/2025,6,72.0,0.0
R2501275,3,1030,2025-11-17,2,72.0,0.0
R2505280,2,1017,2025-12-14,1,111.0,0.0
R2535220,4,1032,2025-03-21,4,66.0,0.0
R2508231,3,1074,2025-11-30,6,78.0,0.0
R2515980,4,1032,2025-07-09,1,66.0,0.0
R2506538,4,1069,21/09/2025,2,₹22,0.0
R2525070,1,1046,2025-11-11,1,292.0,0.0
R2535228,2,1017,2025-09-07,6,111.0,0.0
R2517835,5,1017,2025-11-15,1,111.0,0.0
R2525541,4,1046,2025-06-20,2,292.0,0.0
R2511404,3,1023,30/09/2025,4,46.0,0.0
R2504322,5,1017,2025-07-05,4,111.0,0.0
R2534009,1,1094,2025-01-17,2,52.0,0.0
R2536103,2,1049,2025-07-23,2,348.0,0.0
R2538013,1,1110,2025-11-18,1,385.0,0.0
R2506507,4,1017,2025-07-28,6,111.0,0.0
R2520144,4,1077,12/04/2025,1,₹32,0.0
R2539737,3,1113,2025-09-30,2,107.0,0.0
R2504743,1,1094,2025-11-06,2,52.0,0.0
R2530633,3,1077,28/10/2025,1,32.0,0.0
R2501800,4,1090,2025-01-05,2,70.0,0.0
R2520329,1,1014,2025-08-10,1,₹49,0.0
R2518591,1,1004,05/03/2025,1,66.0,0.0
R2532217,2,1059,2025-12-05,4,303.0,0.0
R2523837,1,1017,2025-12-25,3,111.0,0.0
R2503108,1,1094,2025-03-13,2,52.0,0.0
R2533671,3,1014,24/11/2025,4,49.0,0.0
R2535259,2,1094,2025-11-20,1,52.0,0.0
R2511430,4,1013,2025-10-01,1,119.0,0.0
R2502150,3,1087,2025-01-19,1,99.0,0.0
R2527751,4,1077,2025-01-04,4,32.0,0.0
R2529670,5,1060,2025-07-09,1,145.0,0.0
R2519191,2,1094,2025-01-12,1,52.0,0.0
R2533701,1,1050,2025-04-15,1,273.0,0.0
R2537117,4,1023,22/11/2025,2,46.0,0.0
R2512087,5,1073,2025-03-05,1,22.0,0.0
R2509042,3,1094,2025-10-18,1,52.0,0.0
R2535485,3,1058,2025-08-10,4,114.0,0.0
R2521743,4,1077,2025-07-27,1,32.0,0.0
R2537551,2,1003,2025-11-08,1,82.0,0.0
R2531095,4,1055,2025-02-22,4,320.0,0.0
R2530225,3,1072,2025-05-06,1,₹28,0.0
R2519368,1,1079,2025-06-20,2,26.0,0.0
R2527247,4,1074,2025-01-08,2,78.0,0.0
R2529156,4,1088,10/08/2025,1,40.0,0.0
R2533581,3,1058,2025-02-10,1,114.0,0.0
R2518377,2,1110,2025-12-19,3,385.0,0.0
R2535387,2,1014,2025-06-14,2,49.0,0.0
R2512826,4,1004,2025-10-16,6,66.0,0.0
R2509667,3,1088,2025-11-01,1,40.0,0.0
R2519778,4,1017,12/08/2025,2,111.0,0.0
R2530191,1,1046,2025-02-24,2,292.0,0.0
R2516480,5,1038,25/01/2025,1,224.0,0.0
R2535363,1,1037,2025-11-22,1,150.0,0.0
R2505467,2,1032,2025-03-09,4,₹66,0.0
R2523069,3,1098,22/04/2025,3,90.0,0.0
R2536425,5,1094,2025-02-10,1,52.0,0.0
R2528047,1,1017,2025-12-31,1,111.0,0.0
R2538004,1,1104,2025-09-23,3,209.0,0.0
R2524935,1,1094,2025-04-21,2,52.0,0.0
R2503444,4,1067,2025-11-30,1,44.0,0.0
R2523716,2,1086,2025-08-24,1,66.0,0.0
R2524470,2,1017,06/09/2025,6,111.0,0.0
R2521454,4,1031,2025-09-30,1,33.0,0.0
R2515974,2,1046,19/04/2025,6,292.0,0.0
R2522297,4,1032,2025-08-30,6,66.0,0.0
R2502753,2,1003,08/11/2025,3,82.0,0.0
R2528253,2,1019,2025-08-22,2,47.0,0.0
R2521498,5,1033,2025-03-15,1,321.0,0.0
R2522301,1,1103,2025-03-22,3,398.0,0.0
R2506818,4,1113,2025-11-12,4,107.0,0.0
R2539359,5,1032,2025-04-20,4,66.0,0.0
R2506804,1,1094,2025-06-06,4,52.0,0.0
R2521839,1,1044,2025-03-22,2,130.0,0.0
R2500501,3,1048,2025-04-04,1,283.0,0.0
R2500606,5,1066,21/11/2025,2,₹78,0.0
R2537282,4,1094,2025-04-10,3,52.0,0.0
R2514267,3,1073,11/01/2025,3,22.0,0.0
R2525198,2,1077,2025-11-22,1,32.0,0.0
R2530713,2,1019,2025-04-18,6,47.0,0.0
R2525619,3,1038,2025-10-06,4,224.0,0.0
R2522742,5,1094,2025-02-03,3,52.0,0.0
R2517433,1,1094,2025-06-19,6,52.0,0.0
R2530746,5,1118,2025-09-01,1,231.0,0.0
R2515465,2,1004,2025-05-08,2,66.0,0.0
R2530144,1,1046,2025-02-10,2,292.0,0.0
R2511747,3,1074,2025-01-01,6,78.0,0.0
R2520051,4,1094,2025-07-07,1,52.0,0.0
R2501592,2,1094,2025-11-23,3,52.0,0.0
R2517032,3,1046,2025-10-15,1,292.0,0.0
R2537826,1,1092,2025-03-29,4,72.0,0.0
R2506330,4,1077,2025-04-06,1,32.0,0.0
R2536519,5,1094,15/06/2025,2,52.0,0.0
R2509504,3,1110,2025-07-20,2,385.0,0.0
R2503426,1,1094,2025-07-31,1,52.0,0.0
R2529819,4,1053,2025-01-27,1,248.0,0.0
R2500399,2,1035,2025-05-12,4,229.0,0.0
R2538887,1,1053,2025-03-26,6,248.0,0.0
R2514273,4,1017,2025-03-19,6,111.0,0.0
R2522956,2,1077,20/07/2025,2,32.0,0.0
R2526463,2,1032,2025-09-08,2,66.0,0.0
R2536328,1,1073,2025-08-16,1,22.0,0.0
R2533896,4,1073,2025-11-15,4,22.0,0.0
R2521869,4,1110,2025-06-23,1,385.0,0.0
R2520333,3,1116,2025-03-10,4,313.0,0.0
R2514103,5,1013,2025-07-23,1,119.0,0.0
R2507171,4,1017,2025-11-30,6,111.0,0.0
R2530639,4,1017,2025-02-01,1,111.0,0.0
R2603012,4,1073,2025-09-20,6,22.0,25.0
R2526222,2,1104,2025-04-21,2,209.0,0.0
R2535357,5,1021,2025-10-25,4,29.0,
R2509929,2,1094,2025-08-03,1,52.0,0.0
R2527644,5,1094,2025-08-30,6,52.0,0.0
R2523707,1,1086,2025-06-29,2,66.0,0.0
R2520352,2,1048,2025-10-26,2,283.0,0.0
R2501798,1,1076,2025-10-20,2,67.0,0.0
R2516565,2,1074,2025-07-04,1,₹78,0.0
R2523479,5,1077,2025-08-30,6,32.0,0.0
R2522296,5,1086,22/02/2025,3,66.0,0.0
R2511815,2,1077,2025-03-08,6,32.0,0.0
R2539412,5,1051,2025-12-26,2,130.0,0.0
R2506544,5,1087,2025-10-18,1,99.0,0.0
R2522278,5,1076,2025-10-21,1,67.0,0.0
R2533774,2,1017,2025-09-21,1,111.0,0.0
R2510346,2,1079,2025-09-11,3,26.0,0.0
R2522761,4,1076,2025-10-07,2,67.0,0.0
R2507923,4,1105,2025-05-11,2,343.0,0.0
R2505995,2,1073,2025-11-07,3,22.0,0.0
R2516517,1,1114,2025-08-09,6,89.0,0.0
R2505720,4,1067,2025-04-11,4,44.0,0.0
R2533243,4,1017,2025-07-24,4,111.0,0.0
R2518848,4,1099,2025-08-09,3,163.0,0.0
R2512505,1,1065,16/03/2025,4,29.0,0.0
R2513518,2,1076,2025-01-23,2,67.0,0.0
R2517331,3,1017,2025-01-31,2,111.0,0.0
R2500057,1,1060,2025-08-07,2,145.0,0.0
R2510175,2,1044,2025-03-22,2,130.0,0.0
R2503845,2,1017,2025-03-22,1,111.0,0.0
R2533606,1,1053,2025-05-20,1,₹248,0.0
R2514641,1,1011,2025-06-17,1,130.0,0.0
R2500627,2,1077,2025-04-07,4,32.0,0.0
R2501076,4,1067,2025-01-02,1,44.0,0.0
R2504842,4,1094,2025-05-11,1,52.0,0.0
R2521221,3,1017,2025-06-30,2,111.0,0.0
R2531550,4,1079,2025-08-01,2,26.0,0.0
R2531668,1,1094,2025-12-05,1,52.0,0.0
R2528856,5,1054,2025-07-26,1,235.0,0.0
R2503560,3,1077,2025-02-24,2,32.0,0.0
R2537834,3,1032,2025-03-01,1,66.0,0.0
R2518584,5,1118,2025-02-16,2,231.0,0.0
R2507589,1,1090,2025-04-05,1,70.0,0.0
R2535769,3,1074,2025-11-03,1,78.0,0.0
R2538657,3,1058,2025-04-23,1,114.0,0.0
R2502899,2,1017,2025-11-04,2,111.0,0.0
R2505013,2,1076,2025-10-07,1,67.0,0.0
R2527777,1,1115,28/02/2025,4,198.0,0.0
R2522002,5,1094,2025-11-15,6,52.0,0.0
R2525852,2,1076,2025-06-06,4,67.0,0.0
R2521754,2,1094,2025-08-08,2,52.0,0.0
R2535360,3,1013,2025-12-13,2,119.0,0.0
R2525211,4,1017,2025-07-22,2,111.0,0.0
R2502677,2,1032,2025-07-24,1,66.0,0.0
R2501072,2,1015,2025-09-18,2,132.0,0.0
R2525629,5,1055,2025-10-27,1,320.0,0.0
R2537873,1,1045,2025-08-23,3,187.0,0.0
R2533679,2,1093,2025-08-16,6,42.0,0.0
R2512748,2,1074,2025-04-05,2,78.0,0.0
R2510860,4,1017,2025-01-30,6,111.0,0.0
R2525717,5,1094,2025-12-24,6,52.0,0.0
R2527562,3,1050,2025-11-23,1,₹273,0.0
R2522650,4,1044,19/10/2025,1,130.0,0.0
R2516971,4,1079,2025-06-05,1,26.0,0.0
R2511729,4,1101,2025-09-05,1,368.0,0.0
R2510413,1,1077,2025-10-04,3,32.0,0.0
R2535172,2,1074,2025-10-26,6,78.0,0.0
R2523023,4,1007,2025-05-08,3,129.0,0.0
R2511922,5,1014,2025-10-30,2,49.0,0.0
R2534541,3,1060,13/09/2025,1,145.0,0.0
R2511896,2,1110,2025-10-13,2,385.0,0.0
R2505276,5,1108,2025-08-05,1,135.0,0.0
R2513739,4,1080,2025-10-29,2,25.0,0.0
R2528654,3,1002,2025-04-03,1,44.0,0.0
R2527090,5,1076,2025-01-14,2,67.0,0.0
R2531510,2,1070,2025-07-16,4,48.0,0.0
R2531287,2,1073,2025-10-02,1,22.0,0.0
R2508102,2,1046,2025-04-23,1,292.0,0.0
R2522010,2,1096,2025-04-01,1,111.0,0.0
R2517561,3,1023,28/10/2025,2,46.0,0.0
R2508027,5,1094,2025-06-08,2,52.0,0.0
R2539664,4,1036,2025-11-11,2,175.0,0.0
R2539357,4,1093,2025-07-17,2,42.0,0.0
R2503756,2,1017,2025-04-29,3,₹111,0.0
R2506389,4,1104,2025-09-22,3,209.0,0.0
R2530870,2,1049,2025-04-17,1,348.0,0.0
R2505836,2,1113,2025-12-18,2,107.0,0.0
R2524664,2,1113,29/10/2025,4,107.0,0.0
R2506676,3,1002,2025-07-09,3,44.0,0.0
R2531874,1,1094,2025-04-27,4,52.0,0.0
R2536596,4,1094,08/07/2025,4,52.0,0.0
R2520278,4,1094,2025-03-09,3,52.0,0.0
R2514209,2,1084,2025-12-11,1,112.0,0.0
R2525043,5,1094,2025-10-15,6,52.0,0.0
R2502530,1,1017,2025-05-18,3,111.0,0.0
R2500745,3,1118,2025-08-17,6,231.0,0.0
R2515015,2,1032,2025-07-20,1,66.0,0.0
R2522919,1,1070,2025-08-12,4,₹48,0.0
R2527078,1,1104,2025-09-20,4,209.0,0.0
R2524936,3,1023,2025-12-20,1,46.0,0.0
R2501939,3,1094,2025-02-05,4,₹52,0.0
R2507530,2,1094,2025-12-29,6,52.0,0.0
R2537916,4,1094,2025-08-14,6,52.0,0.0
R2502314,4,1110,2025-12-28,6,385.0,0.0
R2503556,4,1077,2025-06-08,6,32.0,0.0
R2522705,5,1094,2025-10-06,4,52.0,0.0
R2507654,5,1087,2025-04-04,2,99.0,0.0
R2539032,4,1086,02/10/2025,6,66.0,0.0
R2516257,1,1094,2025-12-27,6,52.0,0.0
R2528102,3,1054,2025-11-27,1,235.0,0.0
R2529187,1,1094,15/05/2025,2,52.0,0.0
R2517571,1,1094,26/07/2025,6,52.0,0.0
R2518287,2,1084,2025-05-22,2,112.0,0.0
R2513135,5,1094,2025-11-05,6,52.0,0.0
R2523842,1,1076,11/11/2025,1,67.0,0.0
R2512918,4,1060,2025-08-02,1,145.0,0.0
R2538195,3,1104,2025-06-09,3,209.0,0.0
R2532395,4,1047,2025-08-30,1,159.0,0.0
R2504067,3,1094,2025-02-21,6,52.0,0.0
R2522342,4,1094,2025-10-30,2,52.0,0.0
R2505187,3,1077,2025-08-11,3,32.0,0.0
R2502649,4,1118,2025-10-25,3,231.0,0.0
R2523728,3,1044,2025-07-14,1,130.0,0.0
R2527480,3,1076,2025-08-17,1,67.0,0.0
R2519494,1,1094,2025-11-06,4,52.0,0.0
R2500347,2,1088,2025-07-16,1,40.0,0.0
R2508929,2,1111,2025-10-07,6,234.0,0.0
R2515641,6,1031,30/01/2025,3,33.0,0.0
R2530723,1,1032,2025-03-16,1,₹66,0.0
R2522726,1,1013,2025-05-21,3,119.0,0.0
R2500398,1,1052,2025-12-03,2,191.0,0.0
R2519793,3,1118,16/02/2025,1,231.0,0.0
R2514062,3,1117,2025-04-17,2,129.0,0.0
R2529177,3,1118,2025-09-08,3,231.0,0.0
R2516858,4,1100,2025-12-16,1,327.0,0.0
R2502478,3,1028,2025-03-22,1,68.0,0.0
R2526834,3,1108,2025-10-25,1,135.0,0.0
R2511827,1,1018,2025-09-24,2,139.0,0.0
R2516945,3,1008,2025-11-04,4,136.0,0.0
R2535729,2,1032,06/06/2025,1,66.0,0.0
R2506821,5,1046,2025-10-28,2,292.0,0.0
R2500180,2,1019,2025-11-07,6,47.0,0.0
R2521634,4,1032,2025-08-21,4,66.0,0.0
R2532433,4,1054,2025-11-17,6,₹235,0.0
R2510719,5,1017,2025-03-23,6,111.0,0.0
R2534895,2,1055,2025-12-27,2,320.0,0.0
R2501742,4,1023,28/03/2025,6,46.0,0.0
R2505227,4,1094,2025-05-24,2,52.0,0.0
R2500140,3,1076,2025-11-05,1,67.0,0.0
R2511746,2,1044,2025-11-25,1,130.0,0.0
R2514020,2,1076,23/10/2025,6,67.0,0.0
R2526013,3,1067,2025-06-22,2,44.0,0.0
R2502973,4,1072,20/01/2025,1,28.0,0.0
R2502292,3,1120,2025-03-01,1,209.0,0.0
R2539356,4,1017,2025-12-19,6,111.0,0.0
R2512212,2,1037,2025-07-19,2,150.0,0.0
R2512234,3,1053,2025-01-23,6,248.0,0.0
R2513859,5,1029,2025-05-28,2,72.0,0.0
R2537688,1,1074,2025-12-23,2,78.0,0.0
R2502527,1,1092,2025-03-22,1,72.0,0.0
R2524955,3,1087,18/06/2025,4,99.0,0.0
R2524871,4,1001,2025-06-26,6,36.0,0.0
R2527528,2,1113,2025-07-20,1,107.0,0.0
R2533464,5,1017,2025-07-12,1,111.0,0.0
R2531017,2,1091,2025-10-05,4,117.0,0.0
R2503558,2,1014,05/10/2025,4,49.0,0.0
R2521193,3,1004,2025-05-12,2,66.0,0.0
R2534908,5,1086,2025-12-17,2,66.0,0.0
R2536426,4,1073,2025-05-08,6,₹22,0.0
R2519604,5,1032,11/05/2025,2,66.0,0.0
R2501257,5,1094,2025-05-25,3,52.0,0.0
R2530256,2,1044,2025-01-06,1,130.0,0.0
R2503565,2,1053,2025-04-20,6,248.0,0.0
R2517109,5,1065,2025-03-26,1,29.0,0.0
R2524207,2,1074,29/07/2025,4,78.0,0.0
R2523175,3,1094,2025-10-19,2,52.0,0.0
R2510403,2,1017,2025-04-02,3,111.0,0.0
R2511817,3,1035,2025-08-10,3,229.0,0.0
R2524138,4,1094,15/03/2025,2,52.0,0.0
R2530954,3,1101,2025-12-10,2,368.0,0.0
R2530773,4,1074,05/04/2025,6,78.0,0.0
R2503249,2,1077,2025-03-19,3,32.0,0.0
R2524260,3,1014,2025-04-03,1,₹49,0.0
R2511613,5,1076,21/03/2025,3,67.0,0.0
R2532722,4,1079,2025-10-18,1,26.0,0.0
R2501777,2,1073,2025-01-20,6,22.0,0.0
R2522904,5,1072,2025-11-30,1,28.0,0.0
R2534200,5,1014,2025-10-07,3,49.0,0.0
R2506518,4,1065,2025-12-05,2,29.0,0.0
R2501916,5,1017,2025-07-08,6,111.0,0.0
R2516173,3,1017,2025-12-31,3,111.0,0.0
R2500176,5,1017,2025-12-20,4,111.0,0.0
R2513834,1,1094,2025-05-14,4,52.0,0.0
R2536070,1,1067,2025-02-07,2,44.0,0.0
R2518230,5,1063,2025-08-17,1,76.0,0.0
R2529320,2,1057,2025-02-05,6,120.0,0.0
R2526075,3,1094,2025-05-14,1,52.0,0.0
R2537557,5,1104,2025-09-12,1,209.0,0.0
R2520808,4,1032,2025-12-21,4,66.0,0.0
R2504272,2,1032,26/04/2025,1,66.0,0.0
R2505993,1,1017,2025-06-20,3,111.0,0.0
R2523488,2,1091,2025-04-22,3,₹117,0.0
R2507188,3,1013,2025-05-01,1,119.0,0.0
R2519539,2,1017,2025-11-16,3,111.0,0.0
R2527166,5,1091,2025-06-30,6,117.0,0.0
R2509340,1,1019,2025-01-07,3,47.0,0.0
R2532498,3,1094,2025-08-04,6,52.0,0.0
R2527130,2,1094,2025-01-26,1,52.0,0.0
R2506338,4,1094,05/03/2025,4,52.0,0.0
R2502699,5,1062,31/03/2025,1,346.0,0.0
R2537124,4,1028,17/12/2025,3,68.0,0.0
R2532555,2,1018,2025-12-15,2,139.0,0.0
R2536856,4,1084,2025-12-25,3,112.0,0.0
R2515783,2,1076,2025-05-21,2,67.0,0.0
R2532844,3,1077,04/05/2025,3,32.0,0.0
R2538017,5,1048,20/06/2025,1,283.0,0.0
R2530065,2,1036,2025-03-06,1,175.0,0.0
R2538382,4,1024,08/08/2025,2,88.0,0.0
R2515175,3,1076,15/04/2025,1,67.0,0.0
R2531157,4,1094,2025-08-16,2,52.0,0.0
R2526631,4,1085,2025-11-21,3,114.0,0.0
R2539998,1,1067,2025-10-19,1,44.0,0.0
R2539434,5,1013,2025-11-16,4,119.0,0.0
R2520671,4,1100,2025-10-17,4,327.0,0.0
R2501660,5,1007,2025-04-27,3,129.0,0.0
R2519190,4,1067,2025-10-10,1,44.0,0.0
R2510192,5,1032,2025-01-15,6,66.0,0.0
R2510242,2,1118,2025-06-16,1,231.0,0.0
R2516440,3,1067,2025-03-26,6,44.0,0.0
R2529269,2,1060,2025-05-30,1,145.0,0.0
R2536181,4,1077,2025-04-13,6,32.0,0.0
R2506203,1,1077,2025-10-17,1,32.0,0.0
R2515229,3,1017,15/06/2025,1,111.0,0.0
R2518713,4,1077,2025-12-17,4,32.0,0.0
R2508573,2,1094,2025-10-31,6,52.0,0.0
R2505076,4,1073,2025-06-20,3,22.0,0.0
R2529766,1,1076,2025-12-12,4,67.0,0.0
R2509256,2,1080,2025-09-21,2,25.0,0.0
R2518131,5,1094,2025-12-30,4,52.0,0.0
R2532788,3,1086,09/11/2025,1,₹66,0.0
R2529245,4,1044,2025-07-09,6,130.0,0.0
R2528436,4,1094,2025-12-06,1,52.0,0.0
R2534087,2,1017,2025-01-04,1,111.0,0.0
R2514647,4,1046,2025-03-01,1,292.0,0.0
R2539262,5,1079,2025-07-12,2,26.0,0.0
R2512342,1,1073,2025-10-29,2,22.0,0.0
R2503624,2,1044,2025-12-13,1,130.0,0.0
R2526425,4,1023,26/03/2025,2,46.0,0.0
R2516823,4,1049,2025-08-22,6,348.0,0.0
R2523014,3,1077,2025-09-14,2,32.0,0.0
R2513835,1,1046,2025-08-24,2,292.0,0.0
R2506444,4,1073,2025-01-19,6,22.0,0.0
R2521327,4,1086,2025-08-18,3,66.0,0.0
R2506215,3,1044,2025-07-26,6,130.0,0.0
R2514499,5,1044,02/08/2025,1,130.0,0.0
R2516969,3,1044,2025-12-07,2,130.0,0.0
R2534352,3,1094,2025-05-06,1,52.0,0.0
R2531070,4,1094,2025-10-27,1,52.0,0.0
R2531695,3,1077,2025-05-02,2,32.0,0.0
R2539186,3,1017,27/09/2025,1,111.0,0.0
R2504571,3,1013,2025-03-11,2,119.0,0.0
R2505633,5,1076,2025-05-02,1,67.0,0.0
R2513879,3,1055,2025-01-03,2,₹320,0.0
R2504818,4,1001,2025-08-06,3,36.0,0.0
R2504299,5,1014,2025-03-06,1,49.0,0.0
R2534413,3,1046,2025-05-18,3,292.0,0.0
R2504039,5,1017,2025-05-11,1,111.0,0.0
R2527971,5,1077,12/12/2025,1,32.0,0.0
R2506295,4,1113,25/01/2025,4,107.0,0.0
R2514118,4,1049,2025-05-05,1,348.0,0.0
R2514312,4,1063,2025-07-28,3,76.0,0.0
R2513168,4,1054,2025-08-15,1,235.0,0.0
R2528182,4,1113,26/07/2025,2,107.0,0.0
R2529466,1,1032,2025-11-13,1,₹66,0.0
R2501169,3,1077,2025-12-24,2,32.0,0.0
R2508394,4,1021,2025-03-04,6,₹29,0.0
R2536508,4,1049,2025-10-12,1,348.0,0.0
R2503060,4,1094,2025-09-04,1,52.0,0.0
R2516582,1,1113,2025-10-07,1,107.0,0.0
R2512802,1,1076,2025-06-17,1,67.0,0.0
R2517813,2,1077,2025-11-22,4,32.0,0.0
R2516514,1,1094,2025-07-26,1,52.0,0.0
R2525953,2,1066,2025-04-15,3,78.0,0.0
R2505484,4,1032,2025-02-06,1,66.0,0.0
R2529481,5,1058,2025-07-24,1,₹114,0.0
R2536612,1,1073,2025-06-12,3,22.0,0.0
R2500891,3,1065,2025-07-10,6,29.0,0.0
R2514737,2,1089,2025-12-08,1,70.0,0.0
R2524737,1,1113,2025-03-08,6,107.0,0.0
R2516693,1,1094,2025-02-01,6,52.0,0.0
R2538616,3,1001,2025-08-16,3,36.0,0.0
R2515620,1,1113,2025-06-29,2,107.0,0.0
R2505786,4,1053,03/03/2025,3,248.0,0.0
R2517753,1,1074,2025-11-16,1,78.0,0.0
R2503255,5,1077,2025-09-04,1,32.0,0.0
R2534763,1,1094,2025-09-29,6,52.0,0.0
R2539611,2,1026,2025-07-23,1,83.0,0.0
R2522898,2,1113,2025-10-17,3,107.0,0.0
R2515826,3,1013,2025-02-06,1,119.0,0.0
R2532993,4,1076,2025-03-26,6,67.0,0.0
R2500972,2,1077,2025-03-27,1,32.0,0.0
R2534277,3,1013,2025-05-12,1,119.0,0.0
R2519820,2,1111,2025-06-03,1,234.0,0.0
R2530391,4,1073,2025-11-04,3,22.0,0.0
R2538581,3,1076,2025-03-25,1,67.0,0.0
R2527114,1,1093,2025-08-20,1,42.0,0.0
R2513864,5,1076,2025-05-11,1,67.0,0.0
R2521777,4,1037,2025-01-03,2,150.0,0.0
R2504219,2,1074,2025-02-04,3,78.0,0.0
R2516091,4,1094,2025-08-01,3,52.0,0.0
R2515074,2,1116,2025-03-30,1,313.0,0.0
R2510700,2,1040,2025-03-05,4,190.0,0.0
R2510099,1,1024,2025-03-12,2,88.0,0.0
R2505803,4,1094,2025-05-30,1,52.0,0.0
R2532676,2,1077,05/01/2025,2,32.0,0.0
R2532628,5,1088,2025-10-29,1,40.0,0.0
R2528266,5,1116,2025-05-23,1,₹313,0.0
R2517899,5,1120,2025-01-23,1,209.0,0.0
R2600002,4,1077,2025-04-27,1,32.0,10.0
R2535437,4,1032,09/04/2025,6,66.0,0.0
R2515239,1,1086,2025-05-19,1,66.0,0.0
R2517258,1,1077,2025-10-31,1,32.0,0.0
R2526256,4,1077,2025-09-28,6,32.0,0.0
R2523377,1,1017,2025-06-29,2,111.0,0.0
R2508395,4,1077,2025-05-27,1,32.0,0.0
R2535533,2,1037,2025-06-22,6,150.0,0.0
R2535957,4,1030,2025-09-20,6,72.0,0.0
R2525428,3,1066,2025-05-05,6,78.0,0.0
R2510806,3,1082,2025-06-28,1,66.0,0.0
R2525593,2,1042,25/10/2025,3,93.0,0.0
R2532179,2,1078,2025-12-26,2,45.0,0.0
R2507333,2,1017,2025-12-28,3,111.0,0.0
R2511489,1,1017,2025-06-29,1,111.0,0.0
R2512887,4,1110,2025-06-09,1,385.0,0.0
R2525032,1,1017,2025-04-25,1,111.0,0.0
R2532709,3,1085,2025-11-14,2,₹114,0.0
R2509548,3,1044,2025-10-10,4,130.0,0.0
R2532346,3,1073,2025-12-05,6,22.0,0.0
R2501107,5,1046,03/06/2025,6,292.0,0.0
R2536253,4,1094,24/10/2025,1,52.0,0.0
R2532963,1,1115,2025-05-09,4,198.0,0.0
R2536997,5,1063,2025-05-10,3,76.0,0.0
R2519520,1,1094,2025-06-06,2,₹52,0.0
R2522824,1,1094,2025-07-05,4,52.0,0.0
R2535673,2,1094,2025-10-13,1,52.0,0.0
R2535807,2,1032,2025-08-17,1,66.0,0.0
R2513031,4,1094,2025-03-12,1,52.0,0.0
R2522434,2,1032,2025-07-31,1,66.0,0.0
R2527341,2,1109,2025-02-09,3,352.0,0.0
R2536292,1,1113,2025-08-22,1,107.0,0.0
R2509227,3,1086,2025-07-06,2,66.0,0.0
R2521747,1,1034,2025-12-26,6,202.0,0.0
R2513648,2,1077,2025-06-19,1,32.0,0.0
R2531284,1,1076,2025-10-18,6,67.0,0.0
R2502553,3,1032,2025-09-20,1,66.0,0.0
R2506396,3,1086,2025-10-28,6,66.0,0.0
R2527938,4,1055,2025-11-23,1,320.0,0.0
R2509564,5,1017,2025-02-17,1,111.0,0.0
R2527320,5,1076,2025-04-26,3,67.0,0.0
R2527405,2,1077,2025-03-02,6,32.0,0.0
R2502039,1,1001,2025-01-04,2,36.0,0.0
R2510216,4,1076,2025-04-06,2,67.0,0.0
R2510395,4,1103,2025-01-25,1,398.0,0.0
R2533411,5,1114,2025-04-30,1,89.0,0.0
R2523764,4,1060,2025-05-10,3,₹145,
R2530328,1,1077,2025-03-02,4,32.0,0.0
R2516348,3,1109,2025-07-25,1,352.0,0.0
R2517844,5,1088,2025-07-24,2,40.0,0.0
R2509855,3,1086,2025-07-21,1,66.0,0.0
R2505531,5,1094,28/03/2025,4,₹52,0.0
R2524786,4,1032,25/05/2025,1,66.0,0.0
R2526181,3,1017,2025-02-08,1,111.0,0.0
R2524181,2,1087,13/07/2025,2,99.0,0.0
R2509190,2,1023,2025-03-02,2,46.0,0.0
R2503809,4,1094,2025-01-12,2,52.0,0.0
R2501964,3,1017,2025-11-14,3,111.0,0.0
R2517185,4,1093,2025-05-11,2,₹42,0.0
R2511099,3,1106,2025-05-22,2,440.0,0.0
R2518766,4,1023,15/08/2025,2,46.0,0.0
R2510394,1,1061,14/09/2025,2,313.0,0.0
R2539973,1,1014,2025-06-26,1,49.0,0.0
R2504789,3,1107,2025-11-22,2,337.0,0.0
R2513377,2,1048,2025-08-04,2,283.0,0.0
R2524402,4,1076,2025-11-07,4,67.0,0.0
R2503605,4,1070,2025-09-09,3,48.0,0.0
R2502047,3,1074,2025-08-26,6,78.0,0.0
R2530564,4,1062,2025-01-05,2,346.0,0.0
R2507808,2,1094,2025-08-07,4,52.0,0.0
R2524649,2,1023,2025-04-27,2,46.0,0.0
R2520227,5,1077,2025-06-26,2,32.0,0.0
R2526899,3,1092,2025-05-01,4,72.0,0.0
R2515219,2,1044,2025-01-01,1,130.0,0.0
R2504654,4,1076,2025-08-31,1,67.0,0.0
R2530498,2,1076,2025-01-21,2,67.0,0.0
R2502682,5,1110,2025-02-18,1,385.0,0.0
